age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
1107.227,2.93e-07,739602.9,1.74205,0.4917508,0.01205939,0.0006967015,0.008743345,0.2377281,10.80004
1226.052,1.49e-07,854070.2,2.315307,0.5150766,0.002440215,0.0003944125,0.007969376,0.2299838,10.80005
1358.211,1.54e-07,960407.8,2.376674,0.5381523,0.002686349,0.000374308,0.007300586,0.2232396,10.80007
1475.949,1.92e-07,1147693.0,2.322877,0.5707624,0.002356148,0.0003918466,0.006490197,0.2095616,10.8001
1633.222,2.54e-07,1564708.0,2.245402,0.6328058,0.002246929,0.0004193544,0.005279935,0.1858728,10.80014
1750.663,3.04e-07,1905914.0,2.34168,0.6713569,0.002735815,0.0003855807,0.004690978,0.1725534,10.80017
1865.774,3.35e-07,2231604.0,2.375004,0.7019365,0.003201195,0.0003748373,0.004291169,0.1630828,10.80021
1975.99,3.8e-07,2513552.0,2.362495,0.725007,0.003602531,0.0003788181,0.004022426,0.158145,10.80025
2092.357,4.55e-07,2626042.0,2.1934,0.7357015,0.005032345,0.0004394792,0.003906347,0.1592522,10.80031
2215.054,5.46e-07,2830436.0,2.145776,0.748751,0.005480436,0.0004592057,0.003771389,0.1558317,10.80037
2350.462,6.53e-07,2869884.0,2.000812,0.7520954,0.007251621,0.0005281612,0.003737948,0.1568007,10.80046
2468.945,7.45e-07,2969691.0,1.945141,0.7562472,0.007681343,0.0005588304,0.003697044,0.1553788,10.80055
2579.915,8.17e-07,3036156.0,1.89497,0.7590134,0.008026408,0.0005888176,0.003670172,0.1544665,10.80064
2685.937,1.01e-06,3027467.0,1.676138,0.7562431,0.01016732,0.0007526089,0.003697143,0.1550947,10.80075
2803.878,1.22e-06,3073623.0,1.627309,0.7565239,0.01051587,0.0007984623,0.003694444,0.154107,10.80089
2919.273,1.32e-06,3111440.0,1.58288,0.7563674,0.01079316,0.0008439252,0.00369602,0.1530704,10.80104
3037.92,1.44e-06,3140295.0,1.536781,0.7551966,0.01100851,0.0008953283,0.003707543,0.1522135,10.80121
3168.277,1.56e-06,3159319.0,1.486201,0.7538177,0.01116197,0.0009573236,0.003721184,0.1542617,10.80142
3295.293,1.93e-06,3126611.0,1.286642,0.7474463,0.0132708,0.001277343,0.003784976,0.1586366,10.80166
3415.353,2.4e-06,3122343.0,1.230637,0.745188,0.01331256,0.001396286,0.003808048,0.1655631,10.80195
3541.398,3.39e-06,3070477.0,1.034848,0.7390701,0.01526021,0.001974684,0.003871501,0.1667042,10.80238
3690.425,3.83e-06,3040268.0,0.9664201,0.7372761,0.01511253,0.002264337,0.003890564,0.1722685,10.80295
3810.671,4.24e-06,3014217.0,0.9191499,0.7358896,0.01493409,0.002503342,0.003905418,0.1765971,10.80346
3921.931,4.55e-06,2990175.0,0.8810187,0.7347937,0.01473044,0.002724849,0.003917255,0.1758209,10.80396
4041.687,5.55e-06,3008608.0,0.7933281,0.7323128,0.01273821,0.003360726,0.003944079,0.1744228,10.80463
4169.75,5.77e-06,2962313.0,0.7658978,0.7330371,0.01244315,0.003606005,0.003936553,0.1738594,10.80537
4302.533,7.08e-06,2998988.0,0.6070006,0.7341853,0.01065134,0.00574152,0.003924585,0.1716581,10.80631
4424.328,7.68e-06,2904328.0,0.6268488,0.737705,0.01028155,0.005384143,0.003887556,0.1744883,10.80724
4551.591,7.8e-06,2907709.0,0.5557479,0.7447086,0.00826622,0.006850555,0.003815125,0.173133,10.80824
4694.977,8.07e-06,2803672.0,0.5622488,0.7544981,0.007923033,0.006693762,0.003717158,0.1765977,10.80939
4815.826,7.57e-06,2775111.0,0.5815614,0.7617354,0.007771191,0.006257089,0.003647164,0.1776275,10.81031
4922.222,6.94e-06,2810111.0,0.6180831,0.7696135,0.007759965,0.005539862,0.003573118,0.1766348,10.81105
5043.934,6.34e-06,2925576.0,0.6862035,0.7780518,0.007885635,0.004494872,0.003496279,0.173082,10.81182
5170.028,5.66e-06,3138487.0,0.774596,0.7862108,0.008173826,0.003527774,0.003424311,0.1669288,10.81253
5308.816,5.25e-06,3624870.0,0.8535914,0.797556,0.007079225,0.002905225,0.003327802,0.1549616,10.81326
5431.667,5.24e-06,3895871.0,0.9012647,0.7978023,0.007412801,0.002606156,0.003325941,0.1491845,10.81391
5562.847,8.5e-06,3931967.0,0.6592774,0.7849727,0.009855842,0.004870942,0.003435898,0.1487084,10.81502
5693.286,8.68e-06,3966416.0,0.6531183,0.7871169,0.009814927,0.004963757,0.003417557,0.1475556,10.81615
5815.184,9.56e-06,4157759.0,0.5792362,0.7899337,0.008223725,0.006311449,0.003393588,0.1455079,10.81732
5922.396,1.25e-05,3905699.0,0.3416942,0.7807087,0.01028782,0.01813923,0.003474689,0.1503682,10.81866
6044.09,1.38e-05,3621271.0,0.3508435,0.7842843,0.009659315,0.01720814,0.003443606,0.1563524,10.82034
