age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
153.0906,0.000246,123805.2,1.702198,0.3421372,0.00737785,0.01002028,0.2480272,0.5529632,270.0271
257.0023,4.84e-05,8438.966,3.34584,0.340603,0.0001786666,0.002593567,0.2502712,2.425403,270.0322
358.1212,3.9e-05,6187.154,3.208922,0.341765,0.0001331742,0.002819653,0.2485757,3.254084,270.0361
459.6827,5.13e-05,6773.994,3.41619,0.345474,0.0001636912,0.002487929,0.2432715,3.339403,270.0413
561.3137,5.88e-05,7700.214,3.315513,0.3500853,0.0001928101,0.002641374,0.2369101,3.256496,270.0473
662.5675,7.87e-05,152013.4,2.118135,0.3603028,0.0002838258,0.006471971,0.2236705,0.762995,270.0553
764.509,8.69e-05,11245.34,3.04074,0.3592855,0.0003105745,0.003140502,0.2249461,2.818534,270.0641
865.8472,9.4e-05,13471.9,2.957078,0.364922,0.0003720772,0.003320835,0.2180583,2.539237,270.0736
967.6274,0.000111,14084.29,3.033404,0.3700919,0.0004035488,0.00315595,0.2120174,2.427393,270.085
1068.231,0.00012,16673.8,2.876317,0.3756857,0.0004550489,0.003510235,0.2057597,2.1646,270.097
1168.576,0.000129,14943.19,2.870294,0.382026,0.0004258195,0.003525149,0.1989961,2.282129,270.11
1270.546,0.00014,16432.61,2.629802,0.3893642,0.0004308122,0.004199589,0.1915759,2.339032,270.1242
1371.123,0.000154,60580.05,1.214154,0.405823,0.000380491,0.01970289,0.1763616,1.273972,270.1397
1473.032,0.000155,14681.56,2.859537,0.4008026,0.0003993143,0.003552312,0.1808179,2.52256,270.1555
1574.735,0.000168,20242.44,3.026751,0.4087388,0.0005555951,0.003170854,0.1738753,2.141423,270.1725
1676.516,0.000175,21434.55,2.955507,0.4157137,0.0005879192,0.003325783,0.1681006,2.116775,270.1903
1777.239,0.000195,15751.63,3.011332,0.42252,0.0004071056,0.003203848,0.1627401,2.404916,270.2099
1878.519,0.000204,26948.8,3.072509,0.4238136,0.0006159616,0.003077767,0.1617604,1.849305,270.2306
1979.432,0.000205,18392.26,3.037731,0.4312732,0.0004950363,0.003148882,0.1562249,2.266705,270.2513
2081.612,0.00021,21621.54,3.040265,0.4389564,0.0005743922,0.003143883,0.1508157,2.149004,270.2727
2181.659,0.000219,501613.2,2.779716,0.4828902,0.001044455,0.003761173,0.1246313,0.4532842,270.2947
2283.653,0.000243,22147.33,3.088512,0.4451876,0.0005700468,0.003046948,0.1466485,2.200802,270.3195
2385.248,0.000243,29339.04,3.175896,0.4498776,0.0007687682,0.002881844,0.1436198,1.869014,270.3441
2487.665,0.000245,32698.94,3.07865,0.4587789,0.0008342985,0.00306706,0.1381135,1.778932,270.3692
2588.362,0.000253,33364.06,2.964602,0.4645544,0.0008291433,0.003307889,0.1347133,1.787621,270.3947
2689.606,0.000261,32747.61,3.090608,0.4678666,0.0008128879,0.003043954,0.1328256,1.808678,270.4212
2791.882,0.000269,27960.66,2.825621,0.4728401,0.0006666989,0.003642017,0.1300592,1.961611,270.4487
2892.981,0.000266,29382.88,2.677223,0.4816493,0.0006805922,0.004057359,0.1253576,1.935776,270.4756
2993.866,0.000268,34289.15,2.338229,0.4920527,0.000793628,0.005319631,0.1201247,1.817841,270.5026
3094.548,0.000296,32747.14,2.688142,0.4928788,0.0007716285,0.004025304,0.1197355,1.907463,270.5323
3194.798,0.000304,38285.21,2.818394,0.4958058,0.0008655617,0.003662253,0.1183392,1.787481,270.5628
3296.103,0.000299,25767.2,2.798744,0.4983026,0.0005474741,0.00371427,0.1171693,2.14235,270.5931
3397.993,0.000317,2092973.0,4.040555,0.5688737,0.002345254,0.001782254,0.08991246,0.2373118,270.6254
3499.193,0.000302,58229.34,2.354493,0.5101112,0.001031832,0.00524935,0.1118331,1.436126,270.6559
3599.648,0.000322,47088.26,2.559878,0.5134176,0.0009825635,0.004441332,0.1104105,1.56191,270.6882
3699.716,0.000313,132315.3,2.100597,0.5305319,0.001024235,0.006596543,0.1034139,0.9334163,270.7195
3799.765,0.000336,48798.96,2.035831,0.5285615,0.0009065729,0.007023797,0.1041992,1.545551,270.7532
3901.608,0.000351,95177.2,1.606158,0.55912,0.0009799309,0.01128589,0.09313276,1.132361,270.789
4003.598,0.000348,4861381.0,7.207434,0.6480024,0.002641048,0.0005605416,0.06934512,0.1628078,270.8245
4104.765,0.000371,57600.15,2.40428,0.5319925,0.0009987376,0.005038008,0.1029006,1.492986,270.862
4204.808,0.000351,2075706.0,3.957441,0.6074324,0.002153497,0.001859757,0.07893855,0.2417614,270.8971
