age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
320.4672,0.0,837694.2,0.5922114,0.3605868,0.3773697,0.003319141,0.008952816,0.2239869,10.83396
468.7539,1.29e-06,839753.7,0.7678788,0.3628976,0.004449278,0.001974246,0.008839311,0.2251748,10.83415
579.0364,1.32e-06,833638.9,0.7679765,0.3681494,0.004406486,0.001973768,0.008589027,0.2289632,10.8343
684.439,1.54e-06,870626.1,0.7093114,0.3738504,0.006124949,0.002313792,0.008329184,0.2269331,10.83446
834.23,1.61e-06,916121.8,0.7238107,0.3858531,0.00637992,0.002222069,0.007819222,0.2276672,10.8347
943.24,1.53e-06,966204.0,0.7506025,0.3967293,0.006659073,0.002066302,0.007396481,0.2272615,10.83487
1093.639,1.46e-06,1091492.0,0.7925284,0.4174234,0.005629125,0.0018535,0.006681416,0.2248544,10.83509
1206.382,1.41e-06,1185278.0,0.8269485,0.4317795,0.006003043,0.001702438,0.006244594,0.2219215,10.83524
1356.187,1.32e-06,1334772.0,0.8909564,0.4507103,0.006554141,0.001466638,0.005731136,0.216312,10.83544
1464.139,1.88e-06,1526319.0,0.75342,0.4710648,0.005231423,0.002051017,0.005246652,0.214851,10.83564
1613.952,1.58e-06,1667417.0,0.9150081,0.4863541,0.005766113,0.001390601,0.004922065,0.2130601,10.83588
1746.242,1.68e-06,1775108.0,0.8233829,0.4911195,0.009194108,0.001717344,0.004827105,0.207335,10.8361
1894.201,3.63e-06,1839597.0,0.6123822,0.4946151,0.01271627,0.003104824,0.004759347,0.2052066,10.83664
1998.35,3.69e-06,1905605.0,0.6117331,0.5004362,0.01331425,0.003111525,0.004649431,0.2049478,10.83702
2147.431,3.92e-06,1991673.0,0.5950014,0.5078018,0.01404207,0.003289154,0.00451577,0.204281,10.83761
2280.417,4.28e-06,2062093.0,0.5673481,0.5131417,0.01453893,0.00361779,0.004422502,0.2030263,10.83818
2430.666,4.82e-06,2136784.0,0.5349644,0.5184383,0.01490238,0.004069316,0.004332884,0.2010289,10.8389
2533.205,5.25e-06,2192330.0,0.5135969,0.5227845,0.01503333,0.004415172,0.004261349,0.1993201,10.83944
2684.908,1.04e-05,2264458.0,0.2836594,0.5350316,0.01147882,0.01447642,0.004069083,0.2002729,10.84102
2812.186,7.72e-06,2183382.0,0.4008279,0.5343203,0.0136708,0.007250677,0.004080291,0.1977072,10.84201
2966.036,6.04e-06,2348338.0,0.4949527,0.5426014,0.01376165,0.004755584,0.003957031,0.1915094,10.84294
3067.229,6.68e-06,2633735.0,0.4405215,0.5534537,0.01125926,0.006003768,0.003803604,0.1827099,10.84361
