age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
320.4672,0.0,656682.1,0.3766144,0.3600818,18.97421,0.01898666,0.02077017,0.2529809,25.06399
420.7456,2.87e-07,57439.91,1.101964,0.4693793,2.502304e-07,0.002217724,0.01222347,4.52954,25.06402
520.8619,6.61e-07,36431.36,1.185562,0.5381463,2.82745e-07,0.001915997,0.009299138,4.886516,25.06408
620.9249,1.06e-06,89226.79,0.8007777,0.5960272,6.559228e-07,0.004199726,0.00758076,3.176702,25.06419
721.0868,1.45e-06,369480.7,2.192505,0.6630389,6.763874e-07,0.0005602295,0.006125889,1.550396,25.06433
821.3892,1.82e-06,153806.5,0.9306865,0.6909356,1.020674e-06,0.00310916,0.005641244,2.551569,25.06452
921.8197,2.19e-06,305859.2,0.8702194,0.7301479,1.329483e-06,0.00355628,0.005051633,1.790916,25.06474
1022.123,2.55e-06,483936.6,2.514578,0.7749548,1.308646e-06,0.0004259194,0.004484405,1.563771,25.06499
1122.449,2.91e-06,226803.4,1.171487,0.7940967,1.456577e-06,0.001962399,0.004270862,2.437469,25.06528
1222.567,3.26e-06,216451.9,1.359555,0.820187,1.318746e-06,0.001457049,0.00400352,2.643996,25.06561
1322.579,3.61e-06,940467.0,3.392525,0.8603669,1.959961e-06,0.0002340064,0.003638365,1.183919,25.06597
1422.621,3.96e-06,119251.1,1.636222,0.8652852,7.183239e-07,0.001005995,0.003597176,3.22985,25.06637
1522.88,4.3e-06,261353.6,1.753855,0.8657282,1.589426e-06,0.0008755884,0.003593555,2.615938,25.0668
1623.122,4.63e-06,343254.9,1.773925,0.8805204,2.053629e-06,0.0008559035,0.003473892,2.438936,25.06726
1723.432,5e-06,386994.3,1.693974,0.8822027,2.449538e-06,0.0009386208,0.003460723,2.310127,25.06776
1823.565,5.29e-06,1635093.0,3.623674,0.9296053,3.185681e-06,0.0002051229,0.003116846,1.074638,25.06829
