age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
295.0016,0.0,-1.248333,-1.768957,-1.812269,0.0,0.01689649,0.01609851,-9.214913,270.0
452.8632,0.0221,403796.0,1.066918,0.4668357,4.657957,0.04704912,0.2457454,0.3297987,273.4935
554.4565,0.000479,11100.29,1.74177,0.4807013,7.195394e-05,0.01765666,0.2318139,2.024787,273.5421
655.2017,2.71e-05,8047.617,1.72073,0.4800998,6.216197e-05,0.01809125,0.2323973,2.417306,273.5448
755.5473,2.91e-05,10150.49,1.599,0.4813764,6.100102e-05,0.02095084,0.2311685,2.186984,273.5477
855.9448,3.25e-05,4829.846,1.826536,0.4839749,6.760677e-05,0.01605634,0.2286953,3.218183,273.551
957.3589,3.61e-05,7238.771,1.563377,0.4850142,8.96743e-05,0.02191699,0.2277191,2.660457,273.5547
1057.684,3.95e-05,1803.559,1.806488,0.4911345,6.906394e-05,0.01641512,0.2220819,5.395936,273.5586
1157.762,4.32e-05,2417.401,1.440792,0.5011527,3.159269e-05,0.02580584,0.2132948,4.719273,273.5629
1259.299,4.65e-05,14759.02,1.237818,0.4945809,0.0001002597,0.03496339,0.2190044,1.92477,273.5677
1360.715,4.93e-05,8642.938,1.358233,0.4982257,0.0001079685,0.02903932,0.2158155,2.528537,273.5727
1461.761,5.24e-05,7791.968,1.4076,0.4992313,0.0001198348,0.0270386,0.2149509,2.669984,273.578
1562.898,5.51e-05,7192.131,1.396668,0.5013787,0.0001269394,0.02746406,0.2131177,2.783981,273.5835
1663.548,5.75e-05,12628.23,1.083002,0.5046761,0.0001117332,0.04567742,0.2103461,2.100609,273.5893
1763.583,5.97e-05,2247.217,1.412959,0.5074228,7.263766e-05,0.02683551,0.2080794,4.979912,273.5953
1864.092,6.13e-05,10782.77,1.085249,0.507926,0.0001265991,0.04549039,0.2076717,2.271262,273.6014
1965.193,6.36e-05,9838.231,1.255116,0.5121334,0.0001288464,0.0340111,0.2042781,2.377375,273.6079
2066.774,6.58e-05,11075.24,1.180705,0.5119501,0.0001554975,0.03843396,0.2044292,2.245955,273.6145
2168.39,6.8e-05,7385.414,1.239856,0.5152809,0.0001552812,0.0348551,0.2017997,2.770145,273.6215
2268.467,7e-05,4156.422,1.270532,0.517104,0.0001416967,0.03319312,0.2003842,3.723692,273.6285
