age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
320.4672,0.0,656682.1,0.3766144,0.3600818,18.97421,0.01898666,0.02077017,0.2529809,25.06399
443.9274,0.000102,39674.59,0.7483917,0.3625966,0.001288842,0.004810634,0.02049334,1.096287,25.07659
547.5905,1.24e-05,49601.78,0.8661637,0.3551012,0.000519981,0.003591553,0.02136869,1.098917,25.07788
668.5815,7.38e-06,13713.51,1.10602,0.3510457,0.0002497623,0.002202782,0.02186604,2.69742,25.07877
780.0703,8.1e-06,31084.82,0.70879,0.3473625,0.0002438287,0.005363861,0.02233299,2.153294,25.07968
886.6572,7.17e-06,13787.11,0.8540442,0.3462377,0.0001708988,0.003694579,0.02247899,3.792615,25.08044
987.5314,6.38e-06,56845.27,0.7943216,0.3490269,0.000232603,0.004271139,0.02212171,2.017363,25.08108
1094.407,6.96e-06,34814.26,0.5411828,0.3443685,0.0002166486,0.009201551,0.02272491,3.135294,25.08183
1201.264,8.03e-06,30565.69,0.4669274,0.3451565,0.0002091168,0.01236132,0.02262202,3.106652,25.08269
1313.067,8.12e-06,9765.534,0.8775626,0.3413306,0.000181141,0.003499635,0.02313281,5.433202,25.08359
1421.775,8.22e-06,33231.44,0.4841327,0.3392773,0.0002438283,0.01149914,0.02341447,2.975878,25.08449
1525.399,1.04e-05,38813.58,0.5835703,0.3414555,0.000304187,0.007914547,0.02311767,2.69917,25.08556
1627.007,9.56e-06,9956.845,1.206044,0.3424621,0.0002267402,0.001853116,0.02298284,5.423964,25.08653
1738.628,8.75e-06,8941.372,1.167217,0.3397354,0.0001890682,0.001978527,0.02335415,6.062949,25.08751
1857.864,9.22e-06,41622.18,0.5775648,0.3429091,0.0002919546,0.008080956,0.02292484,2.990438,25.08861
1961.995,1.04e-05,20051.23,0.6504426,0.3405001,0.0002390368,0.006371838,0.02325135,4.169567,25.0897
2065.374,9.86e-06,19685.89,0.6093292,0.3403749,0.0002415642,0.007260993,0.02326939,4.061131,25.09072
2165.5,1.15e-05,22312.37,0.7842114,0.3416805,0.0002924105,0.004383826,0.02309294,3.816941,25.09187
2285.253,1.17e-05,37000.07,0.855007,0.3426959,0.000332014,0.003688113,0.02295755,2.989636,25.09327
2400.062,1.06e-05,24130.01,0.8999173,0.3458053,0.0003024858,0.003329346,0.02254763,3.742327,25.09448
2501.972,1.27e-05,24209.79,0.8791397,0.343796,0.0003176548,0.003488755,0.02281312,3.699788,25.09577
2606.71,1.23e-05,28108.66,0.8484766,0.3465026,0.0002751087,0.00374566,0.02245925,3.803422,25.09706
2711.912,1.4e-05,22646.7,0.6963131,0.3461876,0.000300872,0.005561914,0.02250144,4.708422,25.09853
2827.838,1.37e-05,52995.35,0.7228401,0.3501222,0.0003900072,0.005161502,0.02199993,2.81983,25.10013
2944.754,1.42e-05,22881.72,0.5881114,0.3499655,0.0003269915,0.007797759,0.02202107,4.244103,25.10178
3045.343,1.37e-05,34209.67,0.3561727,0.3502221,0.0003371792,0.02126137,0.02199,3.496251,25.10316
3145.351,1.42e-05,7007.352,1.057559,0.3527122,0.0001694179,0.002411724,0.02168182,7.062533,25.10458
3245.984,1.49e-05,30779.82,0.875237,0.3535166,0.0002374704,0.003521364,0.02158453,3.206215,25.10608
3359.704,1.56e-05,32412.76,0.8454078,0.3587203,0.0003899681,0.003774507,0.02096431,3.231407,25.10785
3465.186,1.61e-05,44181.22,0.391854,0.3584688,0.0004095769,0.01757005,0.02099515,2.81664,25.10955
3565.899,1.62e-05,28621.0,0.7131529,0.3595584,0.0003551222,0.005304986,0.02086944,3.531908,25.11117
3665.958,1.64e-05,45226.03,0.8182274,0.3600416,0.0004155451,0.004030228,0.0208148,2.687154,25.11282
3767.696,1.98e-05,53823.4,0.6689141,0.3587227,0.0005070322,0.006030751,0.02096981,2.415138,25.11483
3869.759,1.69e-05,14611.63,1.220558,0.3619329,0.0003665287,0.001811444,0.02060088,4.708157,25.11656
3975.727,1.63e-05,10420.16,1.161405,0.3625579,0.0002530774,0.002000799,0.02053131,5.766701,25.11828
4094.695,1.63e-05,37196.3,1.065493,0.3655843,0.0003854253,0.002377403,0.02019432,3.133803,25.12022
4211.952,1.69e-05,49034.46,1.031521,0.3652871,0.0004614349,0.002536774,0.02022877,3.007836,25.1222
4321.939,1.83e-05,55307.12,0.4891179,0.3666899,0.0004917073,0.01128355,0.0200759,2.66333,25.12421
4426.572,1.82e-05,7524.553,1.001448,0.3681945,0.0001859261,0.002691837,0.01991364,7.617753,25.12612
4539.524,1.77e-05,32329.31,0.9396506,0.3690922,0.0004297585,0.003057784,0.01981846,3.729741,25.12812
4649.616,1.97e-05,39931.67,0.5717634,0.3735907,0.0003378517,0.008259319,0.01934571,3.292942,25.13029
4749.815,2.06e-05,41977.76,0.3838257,0.3737384,0.0003057996,0.01832923,0.019332,3.174124,25.13236
4855.346,1.97e-05,10679.11,1.055643,0.3736225,0.0002639497,0.002423335,0.01934559,5.979476,25.13444
4955.778,2.06e-05,12843.53,0.723916,0.3734504,0.0002319089,0.005153556,0.019365,5.622387,25.1365
5059.983,1.98e-05,31792.97,0.6702278,0.3767909,0.000458698,0.006012757,0.0190247,3.390866,25.13856
5166.753,2.22e-05,54744.06,0.9326134,0.3773803,0.0005300682,0.003105674,0.0189671,2.565796,25.14093
5267.726,2.12e-05,65918.05,0.4299452,0.3806673,0.0006037218,0.01461401,0.01864252,2.235603,25.14307
