age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
146.5823,6.9e-05,450139.9,1.190912,0.3527496,0.0252765,0.02046973,0.2333126,0.3063228,270.0081
267.4585,0.000107,240763.1,1.162492,0.4006263,0.01403976,0.02148385,0.1808892,0.4814787,270.0211
368.9273,4.64e-05,219443.2,1.486299,0.4896254,0.01264413,0.01314276,0.1211075,0.6265072,270.0258
492.6328,2.22e-05,321421.9,2.118503,0.6424503,0.01665668,0.006469113,0.0703435,0.6623556,270.0286
614.7187,1.55e-05,507917.2,2.663302,0.7100646,0.02338784,0.00409322,0.05758508,0.5771653,270.0305
743.2122,1.37e-05,842745.3,3.257305,0.7704637,0.02744314,0.002736474,0.04891069,0.4711812,270.0322
862.9147,1.45e-05,1190118.0,3.479402,0.7973569,0.03742544,0.002398288,0.04566728,0.4107509,270.034
966.2166,1.78e-05,1508574.0,3.502073,0.8402371,0.04684669,0.002367352,0.04112535,0.3826591,270.0358
1074.157,2.22e-05,1878663.0,3.483148,0.943877,0.05799873,0.002393167,0.03259013,0.3787501,270.0382
1192.906,2.72e-05,2256948.0,3.419459,1.026199,0.07051829,0.002483173,0.02757136,0.3757797,270.0414
1297.993,3.34e-05,2587891.0,3.333719,1.043297,0.08197,0.002612577,0.0266754,0.361221,270.0449
1399.497,4.11e-05,2908814.0,3.230394,1.041535,0.09287229,0.002782418,0.02676614,0.3453584,270.0491
1500.323,4.72e-05,3369958.0,3.374252,1.056523,0.09520346,0.002550267,0.02601256,0.3261841,270.0539
1617.67,5.34e-05,3844609.0,3.200949,1.113343,0.1075106,0.002833956,0.02342569,0.3252717,270.0601
1721.801,6.77e-05,4328691.0,3.046697,1.185178,0.1176438,0.003128261,0.02067257,0.3250736,270.0672
1822.361,0.000114,4666482.0,2.490229,1.210993,0.1343351,0.004682753,0.01980142,0.3220056,270.0787
1933.703,0.00015,5275077.0,2.383828,1.223154,0.1378269,0.005110419,0.01941083,0.303515,270.0954
2049.907,0.000181,5991401.0,2.349977,1.237062,0.1381745,0.005259111,0.01897826,0.284476,270.1164
2153.546,0.000201,6445325.0,2.356774,1.231468,0.1366121,0.005229221,0.01915255,0.271261,270.1372
2257.36,0.000216,6441938.0,2.296464,1.21308,0.1453967,0.005507943,0.01973919,0.2681145,270.1596
2361.802,0.000218,6500005.0,2.322056,1.209628,0.1431729,0.005387653,0.01985368,0.262283,270.1824
2465.737,0.000214,6372272.0,2.33962,1.214546,0.1395941,0.005307497,0.01969484,0.2311336,270.2046
2580.356,0.000211,6543063.0,2.364344,1.206029,0.142651,0.005197537,0.01997575,0.2211169,270.2288
2681.017,0.00021,6639804.0,2.376174,1.20359,0.1448262,0.005146311,0.02005836,0.2114864,270.25
2783.714,0.000211,6752837.0,2.38465,1.199281,0.1474847,0.005110198,0.02020435,0.2045882,270.2717
2905.674,0.000215,6909384.0,2.390403,1.2006,0.1511024,0.005086119,0.02016194,0.1959801,270.2978
3027.049,0.000217,7123395.0,2.409592,1.199738,0.1554734,0.00500592,0.02019288,0.2211081,270.3242
3129.049,0.000217,7184989.0,2.441029,1.196664,0.1567438,0.004878207,0.0202984,0.2207775,270.3464
3229.645,0.000214,7603680.0,2.509001,1.204636,0.1645719,0.004617839,0.02003222,0.215698,270.3679
3341.662,0.000211,8030238.0,2.462161,1.210973,0.1628576,0.004795624,0.0198248,0.2093631,270.3916
3449.904,0.000224,8276715.0,2.563865,1.211189,0.1691073,0.004423096,0.01981951,0.2065237,270.4159
3553.664,0.000208,8545779.0,2.681138,1.205728,0.1757298,0.004044947,0.02000101,0.2033336,270.4374
3660.289,0.000199,8336892.0,2.700079,1.160806,0.2401859,0.003988704,0.02158071,0.2066943,270.4586
3764.338,0.000193,8694519.0,2.787656,1.154972,0.2522994,0.003742299,0.02180088,0.2024146,270.4787
3869.453,0.000186,9018482.0,2.869948,1.147715,0.2655492,0.003531017,0.02207901,0.1988267,270.4982
3980.675,0.000179,9303283.0,2.94779,1.140937,0.2805629,0.003347237,0.02234376,0.1967508,270.5182
4085.438,0.000173,9495026.0,3.013308,1.132127,0.295575,0.003203475,0.02269437,0.1788138,270.5363
4189.776,0.000166,9444337.0,3.066496,1.126222,0.3096193,0.003093508,0.02293443,0.1816104,270.5537
4291.529,0.000159,9470653.0,3.113826,1.138618,0.3285381,0.003000357,0.02243911,0.1919609,270.5699
4392.423,0.000152,9378558.0,3.148522,1.14474,0.344253,0.00293476,0.02220099,0.2050001,270.5853
4505.96,0.000147,9438637.0,3.207271,1.130442,0.365389,0.002828401,0.02276751,0.2064943,270.6019
4609.829,0.000249,8877465.0,2.553523,1.088479,0.436703,0.004462459,0.02455915,0.2137769,270.6278
