age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
295.0016,0.0221,403796.0,1.066917,0.4668357,4.657957,0.04704916,0.2457454,0.3297987,270.0
452.8632,0.0221,403796.0,1.066917,0.4668357,4.657957,0.04704916,0.2457454,0.3297987,273.4935
556.6892,3.96e-05,23618.72,2.153654,0.5264024,9.670559e-05,0.01154696,0.1932786,1.399844,273.4976
656.9414,1.12e-05,6010.685,2.267495,0.5437514,6.6452e-05,0.01041665,0.1811423,2.854977,273.4987
758.2186,1.63e-05,32874.86,1.616464,0.5758711,0.0001213477,0.02049703,0.1615,1.242474,273.5003
862.3813,2.16e-05,35307.16,2.246659,0.5933231,0.0001591273,0.01061089,0.15214,1.208517,273.5026
965.0721,2.6e-05,14524.52,2.225804,0.6066349,0.00016091,0.01081075,0.1455376,1.897614,273.5053
1069.371,3.08e-05,33228.27,1.073036,0.6231884,0.000213772,0.04651634,0.13791,1.263765,273.5085
1171.22,3.43e-05,19549.19,1.749043,0.6337086,0.0002241758,0.01750809,0.1333706,1.654187,273.512
1273.05,3.93e-05,21135.6,1.729377,0.6402602,0.0002520063,0.01790878,0.1306569,1.602495,273.516
1376.562,4.17e-05,19214.06,1.500249,0.6468519,0.0002264303,0.02379715,0.1280095,1.689303,273.5203
1478.179,4.52e-05,15126.7,1.33247,0.6514462,0.0001625294,0.03016779,0.1262122,1.911106,273.5249
1580.377,4.69e-05,28461.51,1.455206,0.6621943,0.0003226031,0.02529396,0.1221504,1.399078,273.5297
1681.459,4.96e-05,29716.3,1.343891,0.6696486,0.0003189219,0.02965821,0.1194481,1.375005,273.5347
1783.755,5.28e-05,33271.0,1.097576,0.6775433,0.0003638011,0.04446436,0.1166829,1.30401,273.5401
1884.023,5.38e-05,34651.83,1.054627,0.6862193,0.0003706384,0.04816056,0.1137532,1.281141,273.5455
1985.408,5.6e-05,30958.74,0.9764462,0.6910963,0.0003258009,0.05618253,0.1121556,1.369762,273.5512
2089.554,5.78e-05,36862.97,1.08423,0.6981949,0.0003759085,0.04556848,0.1098888,1.264942,273.5572
