age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
320.4672,0.0,837694.2,0.5922114,0.3605868,0.3773697,0.003319141,0.008952816,0.2239869,10.83396
422.7348,3.81e-07,1289419.0,1.367539,0.7387544,2.591599e-05,0.0006224455,0.002132948,0.3591386,10.834
524.3923,5.62e-07,5516306.0,1.291137,1.208406,8.388638e-05,0.0006982931,0.0007971813,0.2832474,10.83405
628.3345,1.62e-06,5273598.0,0.9445988,1.257548,7.287645e-05,0.00130465,0.0007361052,0.3001855,10.83422
731.3182,1.66e-06,11686550.0,1.256664,1.224791,0.0001522237,0.0007371516,0.000776017,0.2006836,10.83439
835.1719,2.33e-06,13829050.0,1.767836,1.243614,0.0001717557,0.0003724955,0.0007527198,0.1879219,10.83463
936.9168,3.03e-06,11545040.0,1.079262,1.244765,0.0002741099,0.000999455,0.0007513498,0.2081372,10.83494
1038.276,1.79e-06,19538830.0,2.181309,1.25788,0.0001851408,0.0002446749,0.0007357759,0.1614483,10.83512
1141.742,1.18e-06,22096570.0,2.632146,1.384128,0.0003021971,0.0001680385,0.0006076816,0.1672093,10.83525
1244.829,4.91e-07,19861870.0,3.371304,1.434494,0.0001913455,0.0001024317,0.0005657605,0.1795877,10.8353
1348.668,3.33e-07,14472030.0,3.372464,1.293907,0.0003366369,0.0001023615,0.0006953843,0.1941134,10.83533
1448.694,2.88e-07,21138470.0,3.699788,1.351961,0.0002470041,8.505083e-05,0.0006369475,0.1670798,10.83536
1551.035,2.62e-07,25877070.0,4.568209,1.282136,0.0003044744,5.578804e-05,0.0007082149,0.1475118,10.83539
1651.279,2.51e-07,35078590.0,4.614503,1.391472,0.0003691332,5.467436e-05,0.0006012912,0.1292091,10.83541
1753.178,3.79e-07,31260030.0,4.254567,1.245411,0.0004753802,6.431677e-05,0.0007506011,0.1287397,10.83545
1855.715,3.57e-07,38101200.0,4.73495,1.262641,0.0005484776,5.192843e-05,0.0007302582,0.115672,10.83549
1957.82,3.19e-07,47138340.0,5.174052,1.162789,0.0005252774,4.348861e-05,0.000861064,0.09596675,10.83552
2058.72,3.59e-07,61211470.0,5.23787,1.322304,0.0005120143,4.243544e-05,0.0006658485,0.09530856,10.83556
2160.45,4.81e-07,58774130.0,4.864531,1.231493,0.000669562,4.919919e-05,0.000767672,0.08932551,10.83561
2260.557,4.68e-07,44998210.0,4.374011,1.226132,0.0007290259,6.085297e-05,0.000774403,0.1019929,10.83565
2363.005,4.47e-07,58706570.0,4.891165,1.171586,0.0006707381,4.866519e-05,0.0008481922,0.08682157,10.8357
2465.968,5.08e-07,62464230.0,4.638012,1.243436,0.0005700683,5.41229e-05,0.0007530051,0.08903159,10.83575
2566.981,6.42e-07,83060210.0,4.917609,1.306382,0.0008388892,4.814365e-05,0.0006821924,0.07786885,10.83582
2668.51,6.24e-07,51556070.0,4.096172,1.203143,0.0007051909,6.938937e-05,0.0008042945,0.09472138,10.83588
2769.203,5.91e-07,73868790.0,4.681218,1.21373,0.0006456883,5.312925e-05,0.000790328,0.07840923,10.83594
2869.85,6.77e-07,57548650.0,4.076303,1.218848,0.0007047558,7.00682e-05,0.000783709,0.09045225,10.83601
2972.804,7.19e-07,104067400.0,5.186398,1.339777,0.0008316764,4.328375e-05,0.0006486216,0.06940143,10.83608
