age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
136.2769,0.0,555694.4,0.5985949,0.7554692,0.01266851,0.005919278,0.003716217,0.4272506,10.83349
238.867,2.65e-07,1304824.0,1.354754,1.514121,7.075081e-06,0.001155618,0.000925154,0.2404818,10.83351
340.0948,6.34e-07,2687975.0,1.171394,1.423466,2.685835e-05,0.001545721,0.001046751,0.152028,10.83358
441.1736,1.15e-06,2814349.0,0.5636266,1.572669,2.07089e-05,0.006676649,0.0008575644,0.1365138,10.83369
541.2903,1.39e-06,8612400.0,1.675298,1.621723,3.165899e-05,0.0007557231,0.0008064796,0.0719575,10.83383
643.7628,2.11e-06,4259464.0,0.6910364,1.528812,2.744288e-05,0.004441739,0.0009075006,0.09443109,10.83405
744.9283,2.44e-06,5616008.0,0.4028771,1.637495,2.995862e-05,0.0130683,0.0007910507,0.07599611,10.8343
846.6822,2.91e-06,11052380.0,1.158493,1.692908,3.102964e-05,0.001580478,0.0007401313,0.05005832,10.83459
948.2292,3.28e-06,24088700.0,1.724852,1.343496,0.0001011873,0.0007129926,0.00117521,0.03147337,10.83492
1051.127,3.9e-06,22250620.0,2.213662,1.424975,0.0001162509,0.000432894,0.001044695,0.03055807,10.83533
1152.89,4.19e-06,75064450.0,3.052772,1.113556,0.0001639693,0.0002276314,0.00171079,0.0156349,10.83575
1252.895,5.49e-06,40295840.0,2.422412,1.24012,0.0001327589,0.0003615318,0.001379478,0.02018196,10.8363
1355.622,5.49e-06,36248850.0,2.209624,1.309197,0.0001974805,0.0004345379,0.001237811,0.02031369,10.83687
1457.65,4.79e-06,87336930.0,2.736371,1.182675,0.0003763082,0.0002833567,0.001516885,0.01261108,10.83735
1558.119,7.91e-06,65593620.0,2.194889,1.103218,0.0002510716,0.0004404432,0.001743382,0.01415685,10.83815
1660.732,6.6e-06,58799410.0,2.757099,1.181065,0.0003586711,0.0002791495,0.001521227,0.01444948,10.83883
1762.968,6.88e-06,74696010.0,2.866473,1.169069,0.0005155713,0.0002582698,0.001552706,0.01262672,10.83953
1864.878,8.33e-06,76236420.0,2.290789,1.079581,0.0003897848,0.0004044201,0.001820928,0.01228066,10.84038
1966.68,8.79e-06,67190940.0,3.152238,1.016732,0.0003875959,0.0002135995,0.00205317,0.01283446,10.84127
2067.815,7.69e-06,111836700.0,2.952925,0.9397694,0.0006947659,0.0002434243,0.002403402,0.009993078,10.84205
2171.141,8.75e-06,117440100.0,3.202661,0.8640088,0.0006035638,0.0002069583,0.0028436,0.00961275,10.84296
2273.232,9.39e-06,132086500.0,3.671707,0.7583339,0.0005704637,0.0001574731,0.00369166,0.008981004,10.84391
2373.765,6.49e-06,139793800.0,3.024568,0.7759306,0.001111917,0.0002320821,0.003526327,0.008626471,10.84457
2475.915,1.2e-05,95327180.0,3.830453,1.131189,0.0006190045,0.0001447161,0.001659384,0.01037403,10.8458
