accrate times,accrate,average times,average density,average vinfinity,average cinfinity,average temperature,HL radius,BH mass
259270.47400000034,0.00222,94597.47445010931,2579510.0,1.508441,0.6986934,937.0238,0.05759173,670.6089
259397.47100000034,0.00213,94647.76929338218,2575980.0,1.500918,0.6881699,909.0106,0.0581983,670.9243
259535.25900000034,0.00226,94698.06413665507,2563310.0,1.494696,0.6943145,925.3169,0.05871136,671.2423
259662.11600000033,0.00226,94748.35897992796,2551320.0,1.490929,0.6938051,923.9601,0.05903632,671.5306
259829.33500000034,0.00236,94798.65382320083,2548950.0,1.481703,0.684668,899.7848,0.05979949,671.8454
259958.69900000034,0.00231,94848.94866647372,2533250.0,1.47548,0.6911378,916.871,0.06033314,672.1637
260116.10400000034,0.00234,94899.24350974661,2523230.0,1.469301,0.6994318,939.0095,0.06087044,672.4877
260245.99600000033,0.00238,94949.53835301948,2512840.0,1.461916,0.6858082,902.7863,0.06151659,672.7953
260379.67300000033,0.00237,94999.83319629237,2498030.0,1.456462,0.6867936,905.3831,0.06200651,673.1079
260511.27100000033,0.00242,95050.12803956526,2481490.0,1.449505,0.6958873,929.5185,0.06263218,673.434
260666.59600000034,0.00232,95100.42288283813,2466550.0,1.442006,0.6833152,896.2366,0.06331592,673.7409
260798.58400000035,0.00224,95150.71772611102,2449030.0,1.438515,0.6833649,896.3678,0.06365252,674.0533
260953.27500000034,0.00163,95201.01256938389,2998170.0,2.025165,0.792368,1205.133,0.03213104,674.2264
261080.30500000034,0.0018,95251.30741265678,3524510.0,2.386102,0.8668473,1442.337,0.02315147,674.4034
261231.54600000035,0.00211,95301.60225592967,3514630.0,2.358729,0.8710099,1456.223,0.02369813,674.589
261364.88700000034,0.00199,95351.89709920254,3533010.0,2.33112,0.8742383,1467.039,0.02426947,674.7868
261502.27700000035,0.00193,95402.19194247543,3597820.0,2.30126,0.8836718,1498.872,0.02491065,674.9778
261639.21500000035,0.00195,95452.48678574832,3669020.0,2.282958,0.8960014,1540.991,0.0253188,675.1761
261788.88000000035,0.002,95502.78162902119,3744800.0,2.271888,0.899447,1552.867,0.02557365,675.3843
261926.98200000037,0.00191,95553.07647229408,3851090.0,2.256782,0.9037287,1567.688,0.02592511,675.597
262051.33200000037,0.00197,95603.37131556695,3957190.0,2.256607,0.912325,1597.654,0.02593728,675.8152
262190.33700000035,0.00188,95653.66615883984,4021150.0,2.271288,0.9113079,1594.095,0.02561131,675.9975
262341.46200000035,0.00192,95703.96100211273,4164720.0,2.263744,0.9151828,1607.681,0.02578924,676.2241
262480.27300000034,0.00184,95754.2558453856,4279980.0,2.268596,0.9189739,1621.03,0.02568763,676.4559
262636.06500000035,0.00205,95804.55068865849,4245530.0,2.294013,0.8943257,1535.24,0.02513016,676.5466
262772.2640000004,0.00178,95854.84553193138,4447830.0,2.27723,0.9060146,1575.635,0.02550534,676.7885
262890.4200000004,0.00202,95905.14037520425,4555620.0,2.284997,0.9147113,1606.03,0.02534128,677.0327
263024.9040000004,0.00213,95955.43521847714,4629700.0,2.295291,0.9178506,1617.073,0.02512353,677.2615
263189.49800000037,0.00202,96005.73006175002,4743670.0,2.301944,0.9237152,1637.805,0.02498695,677.5077
263369.2640000004,0.00185,96056.0249050229,4850470.0,2.312806,0.9298234,1659.539,0.02476177,677.755
263500.9810000004,0.00197,96106.31974829579,4914520.0,2.324013,0.936171,1682.275,0.02453247,677.9871
263664.5170000004,0.00213,96156.61459156866,5018870.0,2.334979,0.933543,1672.845,0.02431088,678.2354
263798.4180000004,0.0021,96206.90943484155,5107440.0,2.35074,0.9316002,1665.891,0.02399475,678.4832
263909.77500000043,0.00204,96257.20427811444,4940480.0,2.375212,0.9154391,1608.593,0.02351145,678.5085
264047.9560000004,0.00204,96307.49912138731,5182140.0,2.374567,0.9189288,1620.882,0.02352507,678.7741
264204.5430000004,0.0019,96357.7939646602,5246890.0,2.399298,0.9186949,1620.058,0.02305161,679.0357
264345.5540000004,0.00171,96408.08880793309,5245780.0,2.42335,0.9100128,1589.583,0.022605,679.2525
264449.3430000004,0.00162,96458.38365120596,5333390.0,2.443855,0.9066918,1578.003,0.02223433,679.5064
264590.7720000004,0.0017,96508.67849447885,5401060.0,2.468841,0.904797,1571.416,0.02179469,679.7567
264714.3490000004,0.00187,96558.97333775173,5393670.0,2.491962,0.8959504,1540.838,0.0214,679.9417
264855.1770000004,0.00193,96609.26818102461,5507710.0,2.505971,0.8958567,1540.517,0.02116715,680.1714
265011.7310000004,0.00193,96659.5630242975,5572960.0,2.524447,0.8930649,1530.932,0.02086548,680.3832
265153.03100000037,0.00181,96709.85786757038,5666080.0,2.541866,0.8937336,1533.226,0.02058688,680.6111
265327.2730000004,0.00179,96760.15271084326,5670060.0,2.550115,0.8934219,1532.158,0.02046074,680.7963
265463.6600000004,0.00176,96810.44755411615,5821290.0,2.558453,0.8987712,1550.561,0.02033312,681.0428
265599.9130000004,0.00188,96860.74239738903,5884220.0,2.576104,0.9026627,1564.019,0.02006268,681.2868
265775.0220000004,0.00184,96911.03724066191,5860740.0,2.578809,0.9030734,1565.443,0.02002777,681.4746
265875.6220000004,0.00183,96961.33208393479,5980510.0,2.583029,0.909636,1588.279,0.01996788,681.7203
266008.9860000004,0.00142,97011.62692720768,6016500.0,2.59915,0.9117122,1595.539,0.01972804,681.9629
266163.1090000004,0.00119,97061.92177048056,5960460.0,2.601652,0.9111341,1593.517,0.01969711,682.1419
266292.3710000004,0.00144,97112.21661375344,6071730.0,2.605026,0.9181463,1618.14,0.01965127,682.3848
266401.3310000004,0.0016,97162.51145702632,6018990.0,2.615378,0.9177107,1616.606,0.01950294,682.5682
266523.89400000044,0.00164,97212.80630029921,6066680.0,2.608755,0.9229683,1635.184,0.01960734,682.7931
266679.3030000004,0.00178,97263.10114357209,8530540.0,4.072401,1.144893,2516.075,0.008048724,682.8984
266796.7180000004,0.00177,97313.39598684497,8637670.0,4.077289,1.147467,2527.399,0.008030673,682.9752
266914.4730000004,0.00177,97363.69083011785,8930320.0,4.037616,1.13926,2491.378,0.008190178,683.087
267031.0670000004,0.00184,97413.98567339074,9148260.0,4.041998,1.163596,2598.952,0.008173762,683.1989
267147.2670000004,0.00197,97464.28051666362,9196350.0,4.059304,1.167334,2615.682,0.008105538,683.2822
267292.6830000004,0.00201,97514.5753599365,9417060.0,4.04448,1.173044,2641.334,0.008166054,683.3945
267407.9560000004,0.00208,97564.87020320939,9511710.0,4.063507,1.191667,2725.867,0.008091085,683.4938
267521.3710000004,0.00215,97615.16504648227,9670930.0,4.100566,1.205031,2787.35,0.007946649,683.6048
267657.1380000004,0.00231,97665.45988975515,9874870.0,4.110861,1.225864,2884.566,0.007908174,683.7169
267804.7940000004,0.00246,97715.75473302804,10026100.0,4.149912,1.225676,2883.68,0.007761311,683.8032
267917.3390000004,0.00243,97766.04957630092,10388600.0,4.210199,1.21253,2822.157,0.007541575,683.9154
268049.2350000004,0.00249,97816.3444195738,10797400.0,4.242638,1.215763,2837.23,0.007427904,684.0383
268158.8440000004,0.00197,97866.63926284669,11082000.0,4.297407,1.214578,2831.703,0.007241075,684.1284
268309.1270000004,0.00201,97916.93410611956,7907640.0,2.539234,1.035807,2059.466,0.02074281,684.3297
268417.4810000004,0.00204,97967.22894939245,8128990.0,2.532864,1.043908,2091.806,0.0208534,684.662
268557.75400000036,0.00194,98017.52379266534,8144170.0,2.545777,1.055711,2139.379,0.0206524,684.9898
268665.4800000004,0.00182,98067.81863593821,8047730.0,2.566214,1.063104,2169.447,0.02033447,685.221
268813.0390000004,0.0021,98118.1134792111,8166370.0,2.554288,1.052762,2127.445,0.02053171,685.5432
268920.3710000004,0.00203,98168.40832248399,8121200.0,2.554245,1.059517,2154.836,0.02054205,685.8632
269066.4570000004,0.00219,98218.70316575686,7986560.0,2.56229,1.063553,2171.283,0.02042277,686.088
269171.4140000004,0.00197,98268.99800902975,7978210.0,2.531833,1.063402,2170.671,0.02092393,686.3838
269321.0150000004,0.00215,98319.29285230262,7674280.0,2.531145,1.059455,2154.589,0.02094433,686.5113
269472.93100000045,0.00209,98369.58769557551,7761820.0,2.508634,1.051567,2122.624,0.02132583,686.8092
269574.28800000047,0.00163,98419.8825388484,7542600.0,2.457983,1.046924,2103.924,0.02222344,687.1161
269675.45900000044,0.00148,98470.17738212127,7258970.0,2.423884,1.035232,2057.194,0.0228633,687.3808
269824.98900000047,0.00223,98520.47222539416,6954140.0,2.410685,1.024184,2013.519,0.02312324,687.5039
269972.78800000047,0.00224,98570.76706866705,6967390.0,2.35304,1.037519,2066.295,0.02427441,687.8225
270075.24000000046,0.00197,98621.06191193992,6657480.0,2.30191,1.030374,2037.936,0.02537649,688.1665
270249.98000000045,0.00189,98671.35675521281,6331640.0,2.253791,1.023682,2011.55,0.02648487,688.496
270398.95900000044,0.00186,98721.65159848568,6054670.0,2.182477,1.020369,1998.553,0.02825746,688.8567
270569.6720000004,0.00183,98771.94644175857,5702150.0,2.110335,1.011638,1964.5,0.03023826,689.2291
270739.4240000004,0.00168,98822.24128503146,5331200.0,2.038947,1.023499,2010.836,0.03241025,689.6003
270840.5820000004,0.00155,98872.53612830433,4992610.0,1.950659,1.039915,2075.859,0.0354295,689.9887
271013.0300000004,0.00134,98922.83097157722,4544550.0,1.893111,1.044111,2092.646,0.03763742,690.1271
271156.6980000004,0.00124,98973.12581485011,4491620.0,1.846832,1.030216,2037.32,0.03955525,690.528
271261.1700000004,0.00112,99023.42065812298,4159970.0,1.759308,1.040086,2076.544,0.04361409,690.9378
271389.2800000004,0.00126,99073.71550139587,3834420.0,1.687534,1.041217,2081.065,0.04743107,691.3579
271501.3830000004,0.000712,99124.01034466876,3516190.0,1.62608,1.045519,2098.299,0.05111497,691.7689
271638.0020000004,0.000791,99174.30518794163,3248750.0,1.562084,1.033152,2048.954,0.05542182,692.1826
271753.7680000004,0.00085,99224.60003121452,3692520.0,1.962381,1.127754,2441.366,0.03513843,692.5057
271879.8020000004,0.000893,99274.89487448739,3266470.0,1.841612,1.106714,2351.12,0.03991675,692.5316
272001.8070000004,0.000917,99325.18971776028,3543070.0,1.943077,1.069593,2196.045,0.03585814,692.859
272112.2990000004,0.000982,99375.48456103317,3233240.0,1.88031,1.070735,2200.738,0.03831013,693.0065
272241.3690000004,0.00105,99425.77940430604,3366210.0,1.960332,1.081898,2246.866,0.03525376,693.3052
272352.4340000004,0.00111,99476.07424757893,3312590.0,1.970895,1.098476,2316.255,0.03489192,693.5956
272484.39900000044,0.00117,99526.36909085182,3283760.0,2.007543,1.109493,2362.951,0.03364367,693.8722
272586.5590000004,0.00124,99576.66393412469,2912000.0,1.940201,1.088994,2276.439,0.03603402,693.893
272715.2010000004,0.00134,99626.95877739758,3291180.0,2.053473,1.041006,2080.236,0.03216924,694.1498
272870.1030000004,0.00144,99677.25362067045,3327450.0,2.110119,1.09459,2299.901,0.03047653,694.3874
273022.8790000004,0.00153,99727.54846394334,3385040.0,2.182281,1.121894,2416.074,0.02850403,694.5955
273181.45800000045,0.00161,99777.84330721623,3169360.0,2.163496,1.110995,2369.359,0.02900984,694.6584
273341.58800000045,0.00166,99828.1381504891,3576090.0,2.271941,1.084669,2258.403,0.0263089,694.8731
273506.0860000005,0.0017,99878.43299376199,3747560.0,2.359847,1.140003,2494.703,0.02439287,695.0735
273665.5460000005,0.00199,99928.72783703488,3865860.0,2.4122,1.154895,2560.309,0.02335226,695.2418
273823.8700000005,0.00201,99979.02268030775,4113920.0,2.482473,1.132087,2460.183,0.0220542,695.4351
273982.1270000005,0.00198,100029.31752358064,4331340.0,2.556753,1.152705,2550.612,0.02079713,695.6227
274139.8260000005,0.0019,100079.61236685351,4489650.0,2.589769,1.151691,2546.129,0.0202757,695.7889
274239.97700000054,0.0018,100129.9072101264,4761930.0,2.623097,1.141306,2500.42,0.01976845,695.9977
274380.6850000005,0.00151,100180.20205339929,4998910.0,2.652874,1.156783,2568.695,0.01933294,696.2092
274537.8230000005,0.00151,100230.49689667216,4638170.0,2.602937,1.154966,2560.633,0.02008796,696.22
274695.1940000005,0.0015,100280.79173994505,5239890.0,2.648707,1.097851,2313.642,0.0194,696.4487
274852.9590000005,0.00141,100331.08658321794,5481160.0,2.648299,1.139925,2494.376,0.01941235,696.6869
275010.5010000005,0.00148,100381.38142649081,5556620.0,2.619019,1.165579,2607.916,0.0198556,696.8778
275167.86300000054,0.00162,100431.6762697637,5859270.0,2.59248,1.161118,2587.991,0.02026974,697.1439
275322.67200000054,0.0018,100481.97111303658,6040600.0,2.563134,1.175929,2654.438,0.02074444,697.4248
275478.36700000055,0.00198,100532.26595630946,6013620.0,2.511607,1.186213,2701.073,0.02161303,697.6433
275578.95800000057,0.00205,100582.56079958235,4682520.0,1.760042,1.010804,1961.303,0.04402593,698.1311
275735.13800000056,0.00206,100632.85564285523,4474640.0,1.695474,1.03421,2053.19,0.04747617,698.6269
275889.7060000006,0.00185,100683.15048612811,4210420.0,1.618764,1.044029,2092.36,0.05211935,699.1262
276049.0730000006,0.00177,100733.445329401,3882540.0,1.531784,1.051202,2121.215,0.05824796,699.6316
276202.0500000006,0.00196,100783.74017267388,3315960.0,1.425771,1.018255,1990.33,0.06728066,699.8009
276356.8000000006,0.00262,100834.03501594676,4681820.0,1.791951,1.196193,2746.721,0.04260319,700.2634
276518.45100000064,0.0025,100884.32985921965,4229000.0,1.669051,1.203625,2780.964,0.04914076,700.7226
276676.44000000064,0.00202,100934.62470249253,3619810.0,1.484772,1.187778,2708.215,0.06213641,701.071
276837.19900000066,0.00187,100984.91954576541,3316280.0,1.451195,1.186635,2703.009,0.06507729,701.5317
276989.72000000067,0.00189,101035.21438903829,2776800.0,1.323357,1.191046,2723.143,0.07830909,701.9812
277155.91700000066,0.00177,101085.50923231117,2190250.0,1.144309,1.171474,2634.382,0.09999517,702.3268
277258.96300000063,0.0015,101135.80407558406,1894330.0,1.235515,1.161469,2589.58,0.08994176,702.7138
277395.56600000063,0.0014,101186.09891885694,1621200.0,1.377264,1.171509,2634.546,0.07242059,702.995
277503.4250000006,0.00134,101236.39376212982,1343560.0,1.395958,1.151885,2547.021,0.07052213,703.1016
277644.58800000063,0.0014,101286.68860540271,1655370.0,1.87338,1.089883,2280.21,0.03916374,703.2771
277751.9920000006,0.0014,101336.98344867559,1933080.0,2.236514,1.147161,2526.179,0.0274853,703.4193
277869.35900000064,0.00154,101387.27829194847,2113770.0,2.460706,1.164556,2603.372,0.02270972,703.5037
277974.99000000063,0.00149,101437.57313522135,2610710.0,2.713059,1.121593,2414.829,0.01868378,703.6235
278098.8000000006,0.00158,101487.86797849424,3031790.0,2.895299,1.147649,2528.33,0.01640855,703.7401
278203.6500000006,0.00165,101538.16282176712,3220660.0,2.987518,1.152946,2551.728,0.01541372,703.808
278338.44100000063,0.00165,101588.45766504,3739970.0,3.090823,1.084275,2256.813,0.01440197,703.9318
278453.2240000006,0.00167,101638.75250831289,4105030.0,3.152069,1.140864,2498.531,0.01385016,704.0585
278565.7410000006,0.00171,101689.04735158577,4241860.0,3.192389,1.143458,2509.906,0.01350493,704.1289
278673.7270000006,0.00174,101739.34219485865,4273630.0,3.210173,1.131392,2457.215,0.01335705,704.1576
278815.1260000006,0.00171,101789.63703813154,4850960.0,3.250947,1.107618,2355.036,0.01302462,704.2982
278921.78500000056,0.00172,101839.93188140441,5285520.0,3.301571,1.145352,2518.23,0.01263077,704.4346
279039.39400000055,0.00171,101890.2267246773,5411680.0,3.330883,1.14748,2527.597,0.01241185,704.5074
279148.05100000056,0.00168,101940.52156795019,5937120.0,3.362622,1.136899,2481.199,0.0121799,704.6546
279292.24100000056,0.0016,101990.81641122306,6350870.0,3.396931,1.154496,2558.604,0.01193759,704.808
279437.44400000054,0.00154,102041.11125449595,6243370.0,3.405019,1.137324,2483.057,0.01188354,704.8442
279541.9290000005,0.0015,102091.40609776884,5395150.0,2.49725,1.038286,2069.439,0.02209442,705.1033
279680.9080000005,0.00286,102141.70094104171,5518200.0,2.507979,1.042929,2087.99,0.02191382,705.3624
279838.97600000055,0.0032,102191.9957843146,5392280.0,2.516885,1.039622,2074.77,0.021767,705.4844
279972.84000000055,0.0031,102242.29062758748,5629260.0,2.497873,1.040678,2078.991,0.02210342,705.7541
280139.51900000055,0.00276,102292.58547086036,5636190.0,2.487906,1.053617,2131.009,0.02228937,706.0229
280305.53700000054,0.00254,102342.88031413325,5449330.0,2.487551,1.043077,2088.588,0.02230422,706.1503
280454.45000000054,0.00243,102393.17515740612,5588590.0,2.463595,1.041025,2080.381,0.02274418,706.4258
280618.43200000055,0.00234,102443.47000067901,5503880.0,2.443829,1.044996,2096.282,0.0231226,706.699
280755.4460000006,0.00228,102493.7648439519,5174930.0,2.451365,1.039255,2073.312,0.02298952,706.7161
280901.45900000056,0.00225,102544.05968722477,5412000.0,2.414652,1.032722,2047.331,0.02369448,706.9949
281072.2400000006,0.00222,102594.35453049766,5298890.0,2.384461,1.025901,2020.378,0.02430786,707.2739
281223.2320000006,0.00221,102644.64937377055,5088160.0,2.366126,1.008,1950.484,0.02469578,707.4296
281371.9900000006,0.00217,102694.94421704342,5141690.0,2.324833,1.005747,1941.777,0.02558645,707.7223
281474.07200000057,0.0023,102745.23906031631,5019610.0,2.287842,1.002225,1928.202,0.02643145,708.0182
281576.96500000055,0.00228,102795.53390358918,4809960.0,2.258354,0.983265,1855.939,0.02713752,708.2052
281689.67600000056,0.00223,102845.82874686207,4820470.0,2.211199,0.9842352,1859.604,0.02831478,708.5169
281839.28700000054,0.00221,102896.12359013496,4679770.0,2.16313,0.9827052,1853.829,0.02960016,708.8489
281940.37800000055,0.00216,102946.41843340783,4475960.0,2.112781,0.973512,1819.307,0.03104228,709.1261
282040.66000000056,0.00208,102996.71327668072,4357070.0,2.051422,0.9738346,1820.514,0.0329399,709.4598
282173.48000000056,0.00206,103047.0081199536,4139200.0,1.982891,0.9695953,1804.7,0.03527269,709.7804
282274.3810000006,0.00202,103097.30296322648,3867240.0,1.91624,0.9604794,1770.926,0.03778611,710.0314
282417.3810000006,0.00203,103147.59780649937,3698890.0,1.835343,0.9564718,1756.179,0.04120509,710.3814
282525.90000000055,0.00162,103197.89264977224,3402420.0,1.747924,0.9466578,1720.326,0.04545211,710.7477
282637.97600000055,0.00174,103248.18749304513,3078310.0,1.667652,0.9347813,1677.433,0.04995881,711.0316
282739.6300000005,0.00191,103298.48233631802,2897110.0,1.591547,0.9272536,1650.526,0.05487279,711.4322
282884.73700000055,0.00224,103348.77717959089,2576570.0,1.505156,0.9137598,1602.839,0.06138711,711.8446
282988.5000000005,0.00205,103399.07202286378,2177060.0,1.428952,0.8954807,1539.353,0.06814848,711.927
283104.3880000005,0.00213,103449.36686613667,2224590.0,1.405903,0.8993758,1552.775,0.07040949,712.3462
283205.3820000005,0.00205,103499.66170940954,1944290.0,1.337515,0.8893408,1518.318,0.07783947,712.7553
283359.9470000005,0.00203,103549.95655268243,1685410.0,1.292775,0.8664039,1441.011,0.08336823,713.0045
283525.9250000005,0.00179,103600.25139595532,1667680.0,1.289739,0.868781,1448.93,0.0837904,713.3809
283703.4730000005,0.00179,103650.54623922819,1132760.0,2.803408,1.195164,2742.094,0.0177441,713.4234
283834.4750000005,0.002,103700.84108250108,1327520.0,2.685812,1.154724,2559.67,0.01933308,713.4592
283984.8490000005,0.00201,103751.13592577395,1675680.0,2.619392,1.131664,2458.457,0.02032697,713.5361
284090.8990000005,0.00192,103801.43076904684,1966170.0,2.612216,1.141623,2501.92,0.02044099,713.6267
284191.7310000005,0.00185,103851.72561231973,1519620.0,1.458749,0.9770532,1832.587,0.06555619,713.7555
284298.7260000005,0.00182,103902.0204555926,1676400.0,1.509874,1.002426,1929.006,0.06120283,714.0268
284448.8070000005,0.0017,103952.31529886549,1684190.0,1.53998,1.021778,2004.205,0.05885562,714.2811
284561.8860000005,0.00172,104002.61014213838,1588330.0,1.547782,1.012261,1967.046,0.05828445,714.4261
284665.41200000054,0.00165,104052.90498541125,1728150.0,1.572763,0.9967368,1907.175,0.05645907,714.6766
284785.4470000005,0.00159,104103.19982868414,1750020.0,1.586689,1.015796,1980.809,0.05549176,714.9211
284890.6220000005,0.00159,104153.49467195701,1555990.0,1.575388,0.995364,1901.927,0.05630999,714.9818
285027.8830000005,0.00145,104203.7895152299,1797960.0,1.597037,0.9799878,1843.62,0.05479832,715.2358
285132.2150000005,0.0014,104254.08435850279,1816790.0,1.597896,0.9985162,1913.995,0.05475881,715.4887
285245.0830000005,0.00138,104304.37920177566,1740500.0,1.584161,0.9937864,1895.906,0.05573213,715.6584
285350.1710000005,0.00146,104354.67404504855,1862450.0,1.590841,1.008083,1950.848,0.05527812,715.9154
285480.8830000005,0.00141,104404.96888832144,1872250.0,1.57022,1.014986,1977.659,0.05675989,716.1798
285585.8560000005,0.00147,104455.26373159431,1782860.0,1.539802,1.001393,1925.045,0.05904632,716.366
285736.6700000005,0.00159,104505.5585748672,1885850.0,1.533922,0.9912026,1886.066,0.0595153,716.6524
285840.0190000005,0.00164,104555.85341814008,1862350.0,1.502046,0.9915431,1887.363,0.06209291,716.9492
285970.6490000005,0.00147,104606.14826141296,1618020.0,1.445267,0.9636414,1782.638,0.06709532,717.0378
286075.7960000005,0.00153,104656.44310468585,1831340.0,1.470574,0.974103,1821.555,0.06481386,717.3501
286202.3550000005,0.000837,104706.73794795873,1780290.0,1.444713,0.9801704,1844.319,0.06718421,717.6653
286307.9860000005,0.000327,104757.03279123161,1632570.0,1.395198,0.9557693,1753.635,0.07206913,717.8749
286436.8480000005,0.000453,104807.3276345045,1705130.0,1.410398,0.9558939,1754.094,0.07054465,718.2016
286542.4630000005,0.000555,104857.62247777738,1651640.0,1.39361,0.9481498,1725.789,0.07228736,718.5292
286664.10200000054,0.000649,104907.91732105026,1509540.0,1.345051,0.9205607,1626.818,0.07763638,718.7404
286769.48200000054,0.000735,104958.21216432315,1577180.0,1.385469,0.9228683,1634.985,0.07319412,719.0666
286903.54500000057,0.000906,105008.50700759602,1537300.0,1.391793,0.9148533,1606.71,0.0725634,719.3851
287010.0600000006,0.000995,105058.80185086891,1338290.0,1.303965,0.8868043,1509.699,0.08270415,719.4573
287172.9010000006,0.00108,105109.09669414179,1497540.0,1.402758,0.9144721,1605.373,0.07147217,719.7591
287280.7170000006,0.00114,105159.39153741467,1487510.0,1.419701,0.9286578,1655.567,0.06980561,720.0121
287385.2070000006,0.00126,105209.68638068756,1467230.0,1.430164,0.9207224,1627.395,0.06881207,720.2511
287500.1900000006,0.00126,105259.98122396044,1459810.0,1.46414,0.9264664,1647.765,0.06567724,720.4815
287660.24100000056,0.0015,105310.27606723332,1394040.0,1.4525,0.9087421,1585.322,0.06675545,720.6344
287761.57400000055,0.00195,105360.57091050621,1458660.0,1.494491,0.9281821,1653.876,0.06307024,720.8485
287937.28500000056,0.00245,105410.86575377909,1469390.0,1.533266,0.9334174,1672.586,0.05993834,721.0549
288053.4300000006,0.00342,105461.16059705197,1420690.0,1.532632,0.9228045,1634.769,0.06000507,721.2062
288155.4940000006,0.00344,105511.45544032485,1512560.0,1.585359,0.9567526,1757.262,0.05609177,721.4159
288285.2510000006,0.00333,105561.75028359774,1540560.0,1.624797,0.9644013,1785.473,0.05341736,721.6119
288432.25800000055,0.00276,105612.04512687062,1458950.0,1.607683,0.9493426,1730.15,0.05457543,721.7057
288534.9020000005,0.00221,105662.3399701435,1614090.0,1.671698,0.9535437,1745.498,0.05048224,721.8986
288636.8110000005,0.00223,105712.63481341639,1677660.0,1.721773,0.9644053,1785.491,0.04760126,722.0961
288771.87400000053,0.00222,105762.92965668927,1639390.0,1.722385,0.9768698,1831.943,0.04758043,722.2201
288921.65100000054,0.00225,105813.22449996215,1794590.0,1.771049,1.002838,1930.637,0.04500923,722.4088
289024.1590000005,0.00216,105863.51934323504,1870500.0,1.803715,1.008394,1952.088,0.04340507,722.5972
289126.8770000005,0.00187,105913.81418650791,1843490.0,1.801394,1.011725,1965.008,0.04352829,722.719
289262.0420000005,0.00215,105964.1090297808,2703120.0,2.41453,1.190919,2722.727,0.02423241,722.8638
289414.45700000046,0.00244,106014.40387305368,2905480.0,2.483348,1.191332,2724.618,0.02291257,723.0133
289518.66000000044,0.00249,106064.69871632656,2842120.0,2.481682,1.191988,2727.62,0.02294807,723.0737
289623.16000000044,0.00237,106114.99355959945,2366520.0,1.246966,0.9864143,1867.924,0.09090021,723.6032
289797.41900000046,0.00228,106165.28840287233,2059700.0,1.198574,1.015294,1978.904,0.09846054,724.0863
289903.0700000005,0.00197,106215.58324614521,1708240.0,1.139562,1.025483,2018.823,0.1089949,724.3458
290006.7430000005,0.00143,106265.8780894181,1722200.0,1.134084,1.036626,2062.935,0.1100896,724.7552
290136.9800000005,0.00141,106316.17293269098,1581630.0,1.125927,1.037248,2065.413,0.1117536,725.1112
290269.69500000053,0.00126,106366.46777596386,1344610.0,1.15693,1.009005,1954.468,0.1058963,725.2426
290422.7030000005,0.00113,106416.76261923675,1465280.0,1.129482,0.9878866,1873.511,0.1111259,725.6018
290547.9380000005,0.00115,106467.05746250962,1379500.0,1.129346,1.007293,1947.842,0.1112076,725.9396
290672.1120000005,0.00118,106517.35230578251,1271780.0,1.15465,1.004553,1937.263,0.1064361,726.1922
290799.3130000005,0.00122,106567.6471490554,1297880.0,1.146535,1.01811,1989.907,0.1079857,726.4937
290921.9410000005,0.0014,106617.94199232827,1279450.0,1.145436,1.019528,1995.453,0.1082379,726.7938
291038.9520000005,0.00131,106668.23683560116,1232680.0,1.174511,1.001105,1923.988,0.1029878,727.0527
291186.4100000005,0.000987,106718.53167887405,1261050.0,1.166367,1.027849,2028.163,0.1044681,727.3367
291330.6040000005,0.00108,106768.82652214692,1270770.0,1.163832,1.036537,2062.595,0.1049647,727.6246
291438.0830000005,0.00116,106819.1213654198,1132470.0,1.234657,0.9986515,1914.574,0.09330453,727.7294
291566.4640000005,0.00125,106869.41620869268,1298380.0,1.179327,0.9920401,1889.309,0.1022797,728.03
291704.0640000005,0.00133,106919.71105196557,1171000.0,1.225603,0.9651906,1788.425,0.09474091,728.1671
291834.13100000046,0.00148,106970.00589523846,1305950.0,1.202414,0.9619497,1776.436,0.09844884,728.4654
291984.44300000044,0.00142,107020.30073851133,1302350.0,1.185176,0.9858076,1865.647,0.1013749,728.7642
292117.77800000046,0.00143,107070.59558178422,1297540.0,1.167569,0.9981623,1912.705,0.1044982,729.0598
292221.41000000044,0.00123,107120.8904250571,1295280.0,1.179198,0.9748888,1824.551,0.1024887,729.3651
292365.6340000004,0.00138,107171.18526832998,1288810.0,1.147095,0.9970922,1908.608,0.1083509,729.6799
292512.5750000004,0.00134,107221.48011160287,1253700.0,1.123974,1.003439,1932.983,0.1129031,729.9712
292653.6960000004,0.00124,107271.77495487574,1247570.0,1.119787,0.9771486,1833.023,0.1137942,730.2752
292818.0890000004,0.0013,107322.06979814863,1213130.0,1.068933,0.995691,1903.251,0.1249313,730.5835
292954.5140000004,0.00118,107372.36464142152,1010950.0,1.156266,0.9615613,1775.011,0.1068168,730.6721
293128.1880000004,0.00111,107422.65948469439,1170750.0,1.034161,0.9637292,1783.025,0.1335462,730.9907
293252.12500000035,0.00102,107472.95432796728,1097080.0,0.9783692,0.990283,1882.636,0.1457061,731.3003
293381.84600000037,0.00105,107523.24917124017,1034040.0,0.9238397,0.9942314,1897.68,0.1446123,731.59
293498.84300000034,0.00107,107573.54401451304,775352.0,1.186803,0.9626706,1779.112,0.1015301,731.5992
293635.87100000033,0.00117,107623.83885778593,978626.0,0.8845827,0.9586227,1764.183,0.1556188,731.8982
293770.95700000034,0.00118,107674.1337010588,915092.0,0.8390546,0.9756431,1827.387,0.1502978,732.1771
